cancer,morbidity,cancer_size,morbid_size,pre_diag,post_diag,total,pre_diag_perc,post_diag_perc,total_perc
Ovarian,Primary_Malignancy_Male_Genital,117,222,0,0,0,0.0,0.0,0.0
Ovarian,Primary_Malignancy_Multiple_myeloma_and_malignant_plasma_cell_neoplasms,117,46,0,0,0,0.0,0.0,0.0
Ovarian,Primary_Malignancy_Oro-pharyngeal,117,79,0,0,0,0.0,0.0,0.0
Ovarian,Primary_Malignancy_Other,117,396,5,11,16,0.042735042735042736,0.09401709401709402,0.13675213675213677
Ovarian,Primary_Malignancy_Other_Skin_and_subcutaneous_tissue,117,130,1,2,3,0.008547008547008548,0.017094017094017096,0.02564102564102564
Ovarian,Primary_Malignancy_Respiratory,117,151,3,0,3,0.02564102564102564,0.0,0.02564102564102564
Ovarian,Primary_Malignancy_Skin,117,160,1,2,3,0.008547008547008548,0.017094017094017096,0.02564102564102564
Ovarian,Primary_Malignancy_Urinary,117,213,0,0,0,0.0,0.0,0.0
Ovarian,Primary_Malignancy_biliary_tract,117,44,0,0,0,0.0,0.0,0.0
Ovarian,Primary_Malignancy_bladder,117,164,0,0,0,0.0,0.0,0.0
Ovarian,Primary_Malignancy_bone_and_articular_cartilage,117,57,0,2,2,0.0,0.017094017094017096,0.017094017094017096
Ovarian,Primary_Malignancy_breast,117,437,2,6,8,0.017094017094017096,0.05128205128205128,0.06837606837606838
Ovarian,Primary_Malignancy_cervical,117,138,1,2,3,0.008547008547008548,0.017094017094017096,0.02564102564102564
Ovarian,Primary_Malignancy_colorectal_and_anus,117,241,3,6,9,0.02564102564102564,0.05128205128205128,0.07692307692307693
Ovarian,Primary_Malignancy_kidney_and_ureter,117,182,0,0,0,0.0,0.0,0.0
Ovarian,Primary_Malignancy_liver,117,54,0,0,0,0.0,0.0,0.0
Ovarian,Primary_Malignancy_lung_and_trachea,117,131,3,0,3,0.02564102564102564,0.0,0.02564102564102564
Ovarian,Primary_Malignancy_malignant_melanoma,117,25,0,0,0,0.0,0.0,0.0
Ovarian,Primary_Malignancy_mesothelioma,117,41,0,2,2,0.0,0.017094017094017096,0.017094017094017096
Ovarian,Primary_Malignancy_oesophageal,117,25,0,0,0,0.0,0.0,0.0
Ovarian,Primary_Malignancy_ovarian,117,117,117,0,117,1.0,0.0,1.0
Ovarian,Primary_Malignancy_pancreatic,117,40,1,1,2,0.008547008547008548,0.008547008547008548,0.017094017094017096
Ovarian,Primary_Malignancy_prostate,117,196,0,0,0,0.0,0.0,0.0
Ovarian,Primary_Malignancy_stomach,117,79,0,1,1,0.0,0.008547008547008548,0.008547008547008548
Ovarian,Primary_Malignancy_testicular,117,15,0,0,0,0.0,0.0,0.0
Ovarian,Primary_Malignancy_thyroid,117,121,0,1,1,0.0,0.008547008547008548,0.008547008547008548
Ovarian,Primary_Malignancy_uterine,117,104,17,4,21,0.1452991452991453,0.03418803418803419,0.1794871794871795
Ovarian,Psoriasis,117,1804,2,2,4,0.017094017094017096,0.017094017094017096,0.03418803418803419
Ovarian,Psoriatic_arthropathy,117,160,1,1,2,0.008547008547008548,0.008547008547008548,0.017094017094017096
Ovarian,Ptosis_of_eyelid,117,199,0,0,0,0.0,0.0,0.0
Ovarian,Pulmonary_hypertension,117,158,0,0,0,0.0,0.0,0.0
Ovarian,Respiratory_failure,117,767,2,4,6,0.017094017094017096,0.03418803418803419,0.05128205128205128
Ovarian,Retinal_detachments_and_breaks,117,311,1,0,1,0.008547008547008548,0.0,0.008547008547008548
Ovarian,Retinal_vascular_occlusions,117,241,0,0,0,0.0,0.0,0.0
Ovarian,Rheumatic_valve_dz,117,267,1,1,2,0.008547008547008548,0.008547008547008548,0.017094017094017096
Ovarian,Rheumatoid_Arthritis,117,1642,1,3,4,0.008547008547008548,0.02564102564102564,0.03418803418803419
Ovarian,Rosacea,117,736,3,2,5,0.02564102564102564,0.017094017094017096,0.042735042735042736
Ovarian,Sarcoidosis,117,172,0,0,0,0.0,0.0,0.0
Ovarian,Schizophrenia_and_non-organic_psychosis,117,964,3,1,4,0.02564102564102564,0.008547008547008548,0.03418803418803419
Ovarian,Scoliosis,117,290,0,0,0,0.0,0.0,0.0
Ovarian,Seborrheic_dermatitis,117,3544,5,2,7,0.042735042735042736,0.017094017094017096,0.05982905982905983
Ovarian,Secondary_Malignancy_and_metastasis,117,479,17,12,29,0.1452991452991453,0.10256410256410256,0.24786324786324787
Ovarian,Secondary_Malignancy_and_metastasis_CNS,117,37,1,2,3,0.008547008547008548,0.017094017094017096,0.02564102564102564
Ovarian,Secondary_polycythaemia,117,64,1,0,1,0.008547008547008548,0.0,0.008547008547008548
Ovarian,Sick_sinus_syndrome,117,42,0,0,0,0.0,0.0,0.0
Ovarian,Sickle-cell_anaemia,117,43,0,0,0,0.0,0.0,0.0
Ovarian,Sjogrens_disease,117,145,0,0,0,0.0,0.0,0.0
Ovarian,Sleep_apnoea,117,1320,0,1,1,0.0,0.008547008547008548,0.008547008547008548
Ovarian,Somatoform_and_dissociative_disorders,117,4026,16,3,19,0.13675213675213677,0.02564102564102564,0.1623931623931624
Ovarian,Spina_bifida,117,54,1,1,2,0.008547008547008548,0.008547008547008548,0.017094017094017096
Ovarian,Spinal_stenosis,117,879,1,4,5,0.008547008547008548,0.03418803418803419,0.042735042735042736
Ovarian,Spondylolisthesis,117,214,1,1,2,0.008547008547008548,0.008547008547008548,0.017094017094017096
Ovarian,Spondylosis,117,3113,7,11,18,0.05982905982905983,0.09401709401709402,0.15384615384615385
Ovarian,Subarachnoid_haemorrhage,117,130,1,0,1,0.008547008547008548,0.0,0.008547008547008548
Ovarian,Subdural_haematoma,117,146,0,0,0,0.0,0.0,0.0
Ovarian,Supraventricular_tachycardia,117,335,0,0,0,0.0,0.0,0.0
Ovarian,Systemic_sclerosis,117,32,0,0,0,0.0,0.0,0.0
Ovarian,Thalassaemia,117,419,1,0,1,0.008547008547008548,0.0,0.008547008547008548
Ovarian,Thrombocytopenia_-_primary_secondary_and_other,117,580,1,3,4,0.008547008547008548,0.02564102564102564,0.03418803418803419
Ovarian,Thrombophilia,117,169,0,0,0,0.0,0.0,0.0
Ovarian,Thyroid_disease,117,4894,16,8,24,0.13675213675213677,0.06837606837606838,0.20512820512820512
Ovarian,Tinnitus,117,2003,2,3,5,0.017094017094017096,0.02564102564102564,0.042735042735042736
Ovarian,Trigeminal_neuralgia,117,158,1,0,1,0.008547008547008548,0.0,0.008547008547008548
Ovarian,Tuberculosis,117,1840,5,3,8,0.042735042735042736,0.02564102564102564,0.06837606837606838
Ovarian,Type_1_Diabetes,117,660,1,1,2,0.008547008547008548,0.008547008547008548,0.017094017094017096
Ovarian,Type_2_Diabetes,117,13921,30,13,43,0.2564102564102564,0.1111111111111111,0.36752136752136755
Ovarian,Ulcerative_colitis,117,486,0,0,0,0.0,0.0,0.0
Ovarian,Unspecified_or_Rare_Diabetes,117,12206,23,11,34,0.19658119658119658,0.09401709401709402,0.2905982905982906
Ovarian,Urinary_Incontinence,117,3540,13,11,24,0.1111111111111111,0.09401709401709402,0.20512820512820512
Ovarian,Urolithiasis,117,2368,4,2,6,0.03418803418803419,0.017094017094017096,0.05128205128205128
Ovarian,Urticaria,117,3722,3,7,10,0.02564102564102564,0.05982905982905983,0.08547008547008547
Ovarian,Venous_thromboembolism,117,997,3,9,12,0.02564102564102564,0.07692307692307693,0.10256410256410256
Ovarian,Visual_impairment_and_blindness,117,1480,5,8,13,0.042735042735042736,0.06837606837606838,0.1111111111111111
Ovarian,Vitamin_B12_deficiency_with_and_without_anaemia,117,3561,11,8,19,0.09401709401709402,0.06837606837606838,0.1623931623931624
Ovarian,Vitiligo,117,659,3,1,4,0.02564102564102564,0.008547008547008548,0.03418803418803419
Ovarian,Zollner_GestationalDiabetesMellitus,117,5167,7,6,13,0.05982905982905983,0.05128205128205128,0.1111111111111111
Ovarian,Secondary_Malignancy_and_metastasis,117,479,8,21,29,0.06837606837606838,0.1794871794871795,0.24786324786324787
Ovarian,Secondary_Malignancy_and_metastasis_CNS,117,37,1,2,3,0.008547008547008548,0.017094017094017096,0.02564102564102564
Lung,ADHD_and_hyperkinetic_disorders,131,110,0,0,0,0.0,0.0,0.0
Lung,Adrenal_insufficiency_and_Addisons_disease,131,106,0,0,0,0.0,0.0,0.0
Lung,Alcohol_dependence_and_related_disease,131,4747,8,9,17,0.061068702290076333,0.06870229007633588,0.1297709923664122
Lung,Allergic_and_chronic_rhinitis,131,14429,34,6,40,0.2595419847328244,0.04580152671755725,0.3053435114503817
Lung,Alopecia_areata_and_scarring_alopecia,131,834,2,0,2,0.015267175572519083,0.0,0.015267175572519083
Lung,Ankylosing_spondylitis,131,153,1,0,1,0.007633587786259542,0.0,0.007633587786259542
Lung,Anxiety_and_phobia,131,9345,26,3,29,0.1984732824427481,0.022900763358778626,0.22137404580152673
Lung,Aortic_aneurysm,131,281,2,1,3,0.015267175572519083,0.007633587786259542,0.022900763358778626
Lung,Aplastic_anaemias,131,122,0,0,0,0.0,0.0,0.0
Lung,Asbestosis,131,7,0,0,0,0.0,0.0,0.0
Lung,Asthma,131,8275,35,5,40,0.26717557251908397,0.03816793893129771,0.3053435114503817
Lung,Atrial_fibrillation_and_flutter,131,838,9,8,17,0.06870229007633588,0.061068702290076333,0.1297709923664122
Lung,Autism_and_Aspergers_syndrome,131,59,0,0,0,0.0,0.0,0.0
Lung,Autoimmune_liver_disease,131,60,0,0,0,0.0,0.0,0.0
Lung,Barretts_oesophagus,131,134,0,0,0,0.0,0.0,0.0
Lung,Bipolar_affective_disorder_and_mania,131,354,0,1,1,0.0,0.007633587786259542,0.007633587786259542
Lung,Blistering_autoimmune_skin_conditions,131,59,0,0,0,0.0,0.0,0.0
Lung,Bronchiectasis,131,410,4,4,8,0.030534351145038167,0.030534351145038167,0.061068702290076333
Lung,COPD,131,1288,36,8,44,0.2748091603053435,0.061068702290076333,0.33587786259541985
Lung,Cardiac_conduction_defects,131,998,11,6,17,0.08396946564885496,0.04580152671755725,0.1297709923664122
Lung,Cardiomyopathy_other,131,268,3,1,4,0.022900763358778626,0.007633587786259542,0.030534351145038167
Lung,Cardiovascular_disease,131,7983,64,23,87,0.48854961832061067,0.17557251908396945,0.6641221374045801
Lung,Cerebral_Palsy,131,34,0,0,0,0.0,0.0,0.0
Lung,Cerebrovascular_disease,131,1426,15,7,22,0.11450381679389313,0.05343511450381679,0.16793893129770993
Lung,Cervical_dysplasia,131,366,0,0,0,0.0,0.0,0.0
Lung,Cholelithiasis,131,2997,18,8,26,0.13740458015267176,0.061068702290076333,0.1984732824427481
Lung,Chronic_Kidney_Disease,131,3200,30,16,46,0.22900763358778625,0.12213740458015267,0.3511450381679389
Lung,Chronic_fatigue,131,2439,11,3,14,0.08396946564885496,0.022900763358778626,0.10687022900763359
Lung,Chronic_sinusitis,131,8816,24,4,28,0.183206106870229,0.030534351145038167,0.21374045801526717
Lung,Chronic_ulcer_of_the_skin,131,1106,6,7,13,0.04580152671755725,0.05343511450381679,0.09923664122137404
Lung,Chronic_viral_hepatitis,131,901,2,2,4,0.015267175572519083,0.015267175572519083,0.030534351145038167
Lung,Coeliac_disease,131,188,0,0,0,0.0,0.0,0.0
Lung,Collapsed_vertebra,131,93,2,0,2,0.015267175572519083,0.0,0.015267175572519083
Lung,Congenital_cardiac_disease,131,547,5,0,5,0.03816793893129771,0.0,0.03816793893129771
Lung,Constipation,131,11767,45,23,68,0.3435114503816794,0.17557251908396945,0.5190839694656488
Lung,Coronary_heart_disease,131,5036,43,11,54,0.3282442748091603,0.08396946564885496,0.4122137404580153
Lung,Crohns_disease,131,391,2,0,2,0.015267175572519083,0.0,0.015267175572519083
Lung,Cystic_Fibrosis,131,18,0,0,0,0.0,0.0,0.0
Lung,Cystic_renal_disease,131,84,0,1,1,0.0,0.007633587786259542,0.007633587786259542
Lung,Dementia,131,553,3,9,12,0.022900763358778626,0.06870229007633588,0.0916030534351145
Lung,Depression,131,11875,38,6,44,0.2900763358778626,0.04580152671755725,0.33587786259541985
Lung,Dermatitis_atopc_contact_other_unspecified,131,14912,39,6,45,0.29770992366412213,0.04580152671755725,0.3435114503816794
Lung,Diabetic_eye_disease,131,5952,29,9,38,0.22137404580152673,0.06870229007633588,0.2900763358778626
Lung,Diabetic_neurological_complications,131,647,4,2,6,0.030534351145038167,0.015267175572519083,0.04580152671755725
Lung,Disorders_of_autonomic_nervous_system,131,225,1,0,1,0.007633587786259542,0.0,0.007633587786259542
Lung,Diverticular_disease_of_intestine,131,1158,11,3,14,0.08396946564885496,0.022900763358778626,0.10687022900763359
Lung,Downs_syndrome,131,6,0,0,0,0.0,0.0,0.0
Lung,Dysmenorrhoea,131,2558,5,0,5,0.03816793893129771,0.0,0.03816793893129771
Lung,Eating_disorders,131,948,4,5,9,0.030534351145038167,0.03816793893129771,0.06870229007633588
Lung,End_stage_renal_disease,131,382,1,5,6,0.007633587786259542,0.03816793893129771,0.04580152671755725
Lung,Endometriosis,131,1484,1,2,3,0.007633587786259542,0.015267175572519083,0.022900763358778626
Lung,Enteropathic_arthropathy,131,25,0,0,0,0.0,0.0,0.0
Lung,Enthesopathies__synovial_disorders,131,11841,41,8,49,0.31297709923664124,0.061068702290076333,0.37404580152671757
Lung,Epilepsy,131,626,1,4,5,0.007633587786259542,0.030534351145038167,0.03816793893129771
Lung,Erectile_dysfunction,131,4115,24,7,31,0.183206106870229,0.05343511450381679,0.2366412213740458
Lung,Female_genital_prolapse,131,1591,3,1,4,0.022900763358778626,0.007633587786259542,0.030534351145038167
Lung,Female_infertility,131,2087,1,0,1,0.007633587786259542,0.0,0.007633587786259542
Lung,Fibromyalgia,131,1183,3,0,3,0.022900763358778626,0.0,0.022900763358778626
Lung,Folate_deficiency_with_and_without_anaemia,131,3544,11,5,16,0.08396946564885496,0.03816793893129771,0.12213740458015267
Lung,Fracture_of_hip,131,109,1,0,1,0.007633587786259542,0.0,0.007633587786259542
Lung,Gastritis_and_duodenitis,131,10359,49,9,58,0.37404580152671757,0.06870229007633588,0.44274809160305345
Lung,Gastro-oesophageal_reflux_disease,131,11092,41,10,51,0.31297709923664124,0.07633587786259542,0.3893129770992366
Lung,Gastroinstetinal_polyp,131,2864,14,7,21,0.10687022900763359,0.05343511450381679,0.16030534351145037
Lung,Gastrointestinal_angiodysplasia,131,97,0,0,0,0.0,0.0,0.0
Lung,Giant_Cell_arteritis,131,69,0,0,0,0.0,0.0,0.0
Lung,Glaucoma,131,1006,8,0,8,0.061068702290076333,0.0,0.061068702290076333
Lung,Glomerulonephritis_and_other_nephritides,131,718,2,0,2,0.015267175572519083,0.0,0.015267175572519083
Lung,Gout,131,1146,5,4,9,0.03816793893129771,0.030534351145038167,0.06870229007633588
Lung,HIV,131,68,0,0,0,0.0,0.0,0.0
Lung,Hearing_loss,131,3750,26,5,31,0.1984732824427481,0.03816793893129771,0.2366412213740458
Lung,Heart_failure,131,1654,13,16,29,0.09923664122137404,0.12213740458015267,0.22137404580152673
Lung,Heart_valve_disease_non-rheumatic,131,1600,14,18,32,0.10687022900763359,0.13740458015267176,0.24427480916030533
Lung,Hidradenitis_suppurativa,131,263,1,0,1,0.007633587786259542,0.0,0.007633587786259542
Lung,Hyperparathyroidism,131,160,2,0,2,0.015267175572519083,0.0,0.015267175572519083
Lung,Hyperplasia_of_prostate,131,1655,21,4,25,0.16030534351145037,0.030534351145038167,0.19083969465648856
Lung,Hyperprolactinaemia_and_prolactinoma,131,373,1,1,2,0.007633587786259542,0.007633587786259542,0.015267175572519083
Lung,Hypertension,131,14850,89,15,104,0.6793893129770993,0.11450381679389313,0.7938931297709924
Lung,Hypertrophic_Cardiomyopathy,131,149,1,0,1,0.007633587786259542,0.0,0.007633587786259542
Lung,Hypertrophy_of_nasal_turbinates,131,1423,6,0,6,0.04580152671755725,0.0,0.04580152671755725
Lung,Hypopituitarism,131,130,0,0,0,0.0,0.0,0.0
Lung,Hyposplenism,131,65,0,0,0,0.0,0.0,0.0
Lung,Immunodeficiencies,131,26,0,0,0,0.0,0.0,0.0
Lung,Infection_of_bones_and_joints,131,291,0,2,2,0.0,0.015267175572519083,0.015267175572519083
Lung,Intervertebral_disc_disorders,131,3583,21,6,27,0.16030534351145037,0.04580152671755725,0.20610687022900764
Lung,Intracerebral_haemorrhage,131,152,4,2,6,0.030534351145038167,0.015267175572519083,0.04580152671755725
Lung,Intracranial_hypertension,131,93,0,0,0,0.0,0.0,0.0
Lung,Iron_deficiency_with_and_without_anaemia,131,9635,30,7,37,0.22900763358778625,0.05343511450381679,0.2824427480916031
Lung,Irritable_bowel_syndrome,131,2574,9,1,10,0.06870229007633588,0.007633587786259542,0.07633587786259542
Lung,IschemicStroke_MGH,131,826,9,2,11,0.06870229007633588,0.015267175572519083,0.08396946564885496
Lung,Juvenile_arthritis,131,27,0,0,0,0.0,0.0,0.0
Lung,Learning_disability,131,406,0,1,1,0.0,0.007633587786259542,0.007633587786259542
Lung,Lichen_planus,131,782,2,0,2,0.015267175572519083,0.0,0.015267175572519083
Lung,Liver_failure_and_transplant,131,189,2,2,4,0.015267175572519083,0.015267175572519083,0.030534351145038167
Lung,Liver_fibrosis_sclerosis_and_cirrhosis,131,321,0,1,1,0.0,0.007633587786259542,0.007633587786259542
Lung,Lupus_erythematosus_local_and_systemic,131,170,0,0,0,0.0,0.0,0.0
Lung,Macular_degeneration,131,428,2,0,2,0.015267175572519083,0.0,0.015267175572519083
Lung,Male_infertility,131,449,0,0,0,0.0,0.0,0.0
Lung,Meniere_disease,131,127,0,0,0,0.0,0.0,0.0
Lung,Menorrhagia_and_polymenorrhoea,131,5966,8,2,10,0.061068702290076333,0.015267175572519083,0.07633587786259542
Lung,Migraine,131,6105,8,1,9,0.061068702290076333,0.007633587786259542,0.06870229007633588
Lung,Motor_neuron_disease,131,15,0,0,0,0.0,0.0,0.0
Lung,Multiple_sclerosis,131,55,0,0,0,0.0,0.0,0.0
Lung,Myasthenia_gravis,131,19,0,0,0,0.0,0.0,0.0
Lung,Myelodysplastic_syndromes,131,15,0,0,0,0.0,0.0,0.0
Lung,Nasal_polyp,131,830,2,0,2,0.015267175572519083,0.0,0.015267175572519083
Lung,Neuromuscular_dysfunction_of_bladder,131,769,3,1,4,0.022900763358778626,0.007633587786259542,0.030534351145038167
Lung,Non-acute_cystitis,131,230,1,0,1,0.007633587786259542,0.0,0.007633587786259542
Lung,Non-alcoholic_fatty_liver_disease_and_steatohepatitis,131,5108,11,5,16,0.08396946564885496,0.03816793893129771,0.12213740458015267
Lung,Non-diabetic_peripheral_neuropathies_excluding_cranial_nerves_and_carpal_tunnel_syndrome,131,1525,8,4,12,0.061068702290076333,0.030534351145038167,0.0916030534351145
Lung,Non-malignant_tumour_of_brain_central_nervous_system_and_pituitary,131,248,1,1,2,0.007633587786259542,0.007633587786259542,0.015267175572519083
Lung,Obesity,131,11839,27,15,42,0.20610687022900764,0.11450381679389313,0.32061068702290074
Lung,Obsessive-compulsive_disorder,131,276,1,1,2,0.007633587786259542,0.007633587786259542,0.015267175572519083
Lung,Obstructive_and_reflux_uropathy,131,887,2,1,3,0.015267175572519083,0.007633587786259542,0.022900763358778626
Lung,Oesophagitis_and_oesophageal_ulcer,131,3210,14,5,19,0.10687022900763359,0.03816793893129771,0.1450381679389313
Lung,Osteoarthritis_excl_spine,131,7648,42,13,55,0.32061068702290074,0.09923664122137404,0.4198473282442748
Lung,Osteoporosis,131,659,8,1,9,0.061068702290076333,0.007633587786259542,0.06870229007633588
Lung,Other_anaemias,131,8928,31,18,49,0.2366412213740458,0.13740458015267176,0.37404580152671757
Lung,Other_haemolytic_anaemias,131,328,0,0,0,0.0,0.0,0.0
Lung,Other_interstitial_pulmonary_diseases_with_fibrosis,131,216,4,4,8,0.030534351145038167,0.030534351145038167,0.061068702290076333
Lung,Other_psychoactive_substance_misuse,131,4852,48,21,69,0.366412213740458,0.16030534351145037,0.5267175572519084
Lung,Pancreatitis,131,485,5,0,5,0.03816793893129771,0.0,0.03816793893129771
Lung,Parkinsons_disease,131,103,0,0,0,0.0,0.0,0.0
Lung,Peptic_ulcer_disease,131,1903,14,6,20,0.10687022900763359,0.04580152671755725,0.15267175572519084
Lung,Peripheral_arterial_disease,131,884,13,7,20,0.09923664122137404,0.05343511450381679,0.15267175572519084
Lung,Peripheral_venous_and_lymphatic_disease,131,2631,10,2,12,0.07633587786259542,0.015267175572519083,0.0916030534351145
Lung,Personality_disorder,131,1406,5,0,5,0.03816793893129771,0.0,0.03816793893129771
Lung,Polycystic_ovarian_syndrome,131,2594,1,0,1,0.007633587786259542,0.0,0.007633587786259542
Lung,Polycythaemia_vera,131,46,0,1,1,0.0,0.007633587786259542,0.007633587786259542
Lung,Polymyalgia_Rheumatica,131,136,1,0,1,0.007633587786259542,0.0,0.007633587786259542
Lung,Portal_hypertension_and_oesophageal_varices,131,197,0,2,2,0.0,0.015267175572519083,0.015267175572519083
Lung,Post-traumatic_stress_and_stress-related_disorders,131,5058,9,1,10,0.06870229007633588,0.007633587786259542,0.07633587786259542
Lung,Primary_Malignancy_Adult_Solid,131,2321,131,0,131,1.0,0.0,1.0
Lung,Primary_Malignancy_All,131,2791,30,0,30,0.22900763358778625,0.0,0.22900763358778625
Lung,Primary_Malignancy_Blood_and_Lymph,131,515,1,1,2,0.007633587786259542,0.007633587786259542,0.015267175572519083
Lung,Primary_Malignancy_CNS,131,86,1,1,2,0.007633587786259542,0.007633587786259542,0.015267175572519083
Lung,Primary_Malignancy_Digestive,131,534,5,7,12,0.03816793893129771,0.05343511450381679,0.0916030534351145
Lung,Primary_Malignancy_Endocrine,131,164,1,1,2,0.007633587786259542,0.007633587786259542,0.015267175572519083
Lung,Primary_Malignancy_Gynaecological,131,364,0,3,3,0.0,0.022900763358778626,0.022900763358778626
Lung,Primary_Malignancy_Leukaemia,131,99,0,0,0,0.0,0.0,0.0
Lung,Primary_Malignancy_Lymphoma,131,193,1,0,1,0.007633587786259542,0.0,0.007633587786259542
Lung,Primary_Malignancy_Male_Genital,131,222,1,2,3,0.007633587786259542,0.015267175572519083,0.022900763358778626
Lung,Primary_Malignancy_Multiple_myeloma_and_malignant_plasma_cell_neoplasms,131,46,0,0,0,0.0,0.0,0.0
Lung,Primary_Malignancy_Oro-pharyngeal,131,79,6,0,6,0.04580152671755725,0.0,0.04580152671755725
Lung,Primary_Malignancy_Other,131,396,12,11,23,0.0916030534351145,0.08396946564885496,0.17557251908396945
Lung,Primary_Malignancy_Other_Skin_and_subcutaneous_tissue,131,130,2,2,4,0.015267175572519083,0.015267175572519083,0.030534351145038167
Lung,Primary_Malignancy_Respiratory,131,151,131,0,131,1.0,0.0,1.0
Lung,Primary_Malignancy_Skin,131,160,2,2,4,0.015267175572519083,0.015267175572519083,0.030534351145038167
Lung,Primary_Malignancy_Urinary,131,213,5,0,5,0.03816793893129771,0.0,0.03816793893129771
Lung,Primary_Malignancy_biliary_tract,131,44,0,0,0,0.0,0.0,0.0
Lung,Primary_Malignancy_bladder,131,164,3,1,4,0.022900763358778626,0.007633587786259542,0.030534351145038167
Lung,Primary_Malignancy_bone_and_articular_cartilage,131,57,3,0,3,0.022900763358778626,0.0,0.022900763358778626
Lung,Primary_Malignancy_breast,131,437,5,1,6,0.03816793893129771,0.007633587786259542,0.04580152671755725
Lung,Primary_Malignancy_cervical,131,138,0,0,0,0.0,0.0,0.0
Lung,Primary_Malignancy_colorectal_and_anus,131,241,4,0,4,0.030534351145038167,0.0,0.030534351145038167
Lung,Primary_Malignancy_kidney_and_ureter,131,182,3,1,4,0.022900763358778626,0.007633587786259542,0.030534351145038167
Lung,Primary_Malignancy_liver,131,54,0,0,0,0.0,0.0,0.0
Lung,Primary_Malignancy_lung_and_trachea,131,131,131,0,131,1.0,0.0,1.0
Lung,Primary_Malignancy_malignant_melanoma,131,25,0,0,0,0.0,0.0,0.0
Lung,Primary_Malignancy_mesothelioma,131,41,0,0,0,0.0,0.0,0.0
Lung,Primary_Malignancy_oesophageal,131,25,0,0,0,0.0,0.0,0.0
Lung,Primary_Malignancy_ovarian,131,117,0,3,3,0.0,0.022900763358778626,0.022900763358778626
Lung,Primary_Malignancy_pancreatic,131,40,0,3,3,0.0,0.022900763358778626,0.022900763358778626
Lung,Primary_Malignancy_prostate,131,196,1,2,3,0.007633587786259542,0.015267175572519083,0.022900763358778626
Lung,Primary_Malignancy_stomach,131,79,0,1,1,0.0,0.007633587786259542,0.007633587786259542
Lung,Primary_Malignancy_testicular,131,15,0,0,0,0.0,0.0,0.0
Lung,Primary_Malignancy_thyroid,131,121,1,0,1,0.007633587786259542,0.0,0.007633587786259542
Lung,Primary_Malignancy_uterine,131,104,0,0,0,0.0,0.0,0.0
Lung,Psoriasis,131,1804,7,0,7,0.05343511450381679,0.0,0.05343511450381679
Lung,Psoriatic_arthropathy,131,160,0,0,0,0.0,0.0,0.0
Lung,Ptosis_of_eyelid,131,199,0,0,0,0.0,0.0,0.0
Lung,Pulmonary_hypertension,131,158,0,0,0,0.0,0.0,0.0
Lung,Respiratory_failure,131,767,6,8,14,0.04580152671755725,0.061068702290076333,0.10687022900763359
Lung,Retinal_detachments_and_breaks,131,311,1,0,1,0.007633587786259542,0.0,0.007633587786259542
Lung,Retinal_vascular_occlusions,131,241,2,0,2,0.015267175572519083,0.0,0.015267175572519083
Lung,Rheumatic_valve_dz,131,267,3,1,4,0.022900763358778626,0.007633587786259542,0.030534351145038167
Lung,Rheumatoid_Arthritis,131,1642,8,1,9,0.061068702290076333,0.007633587786259542,0.06870229007633588
Lung,Rosacea,131,736,1,0,1,0.007633587786259542,0.0,0.007633587786259542
Lung,Sarcoidosis,131,172,0,1,1,0.0,0.007633587786259542,0.007633587786259542
Lung,Schizophrenia_and_non-organic_psychosis,131,964,2,1,3,0.015267175572519083,0.007633587786259542,0.022900763358778626
Lung,Scoliosis,131,290,2,0,2,0.015267175572519083,0.0,0.015267175572519083
Lung,Seborrheic_dermatitis,131,3544,7,1,8,0.05343511450381679,0.007633587786259542,0.061068702290076333
Lung,Secondary_Malignancy_and_metastasis,131,479,37,31,68,0.2824427480916031,0.2366412213740458,0.5190839694656488
Lung,Secondary_Malignancy_and_metastasis_CNS,131,37,5,11,16,0.03816793893129771,0.08396946564885496,0.12213740458015267
Lung,Secondary_polycythaemia,131,64,0,1,1,0.0,0.007633587786259542,0.007633587786259542
Lung,Sick_sinus_syndrome,131,42,1,0,1,0.007633587786259542,0.0,0.007633587786259542
Lung,Sickle-cell_anaemia,131,43,0,0,0,0.0,0.0,0.0
Lung,Sjogrens_disease,131,145,0,0,0,0.0,0.0,0.0
Lung,Sleep_apnoea,131,1320,1,1,2,0.007633587786259542,0.007633587786259542,0.015267175572519083
Lung,Somatoform_and_dissociative_disorders,131,4026,11,0,11,0.08396946564885496,0.0,0.08396946564885496
Lung,Spina_bifida,131,54,0,0,0,0.0,0.0,0.0
Lung,Spinal_stenosis,131,879,6,1,7,0.04580152671755725,0.007633587786259542,0.05343511450381679
Lung,Spondylolisthesis,131,214,1,2,3,0.007633587786259542,0.015267175572519083,0.022900763358778626
Lung,Spondylosis,131,3113,18,3,21,0.13740458015267176,0.022900763358778626,0.16030534351145037
Lung,Subarachnoid_haemorrhage,131,130,1,1,2,0.007633587786259542,0.007633587786259542,0.015267175572519083
Lung,Subdural_haematoma,131,146,0,3,3,0.0,0.022900763358778626,0.022900763358778626
Lung,Supraventricular_tachycardia,131,335,1,1,2,0.007633587786259542,0.007633587786259542,0.015267175572519083
Lung,Systemic_sclerosis,131,32,0,0,0,0.0,0.0,0.0
Lung,Thalassaemia,131,419,1,0,1,0.007633587786259542,0.0,0.007633587786259542
